invoice_no,line_no,invoice_date,order_no,customer_no,branch_code,item_no,uom,invoiced_qty,unit_price,unit_cost,freight_amt,tax_amt
INV-50451,1,2026-06-28,SO-10466,CT-1002,RL-BRI,RM-1001,EA,16,3.83,2.86,0.00,0.00
INV-50451,2,2026-06-28,SO-10466,CT-1002,RL-BRI,RM-1003,EA,1,10.66,8.25,0.00,0.00
INV-50451,3,2026-06-28,SO-10466,CT-1002,RL-BRI,RM-1001,EA,6,3.95,2.86,0.00,0.00
INV-50452,1,2026-06-29,SO-10467,CT-1004,RL-KPT,CM-3002,BG,1,4.91,3.90,0.00,0.00
INV-50452,2,2026-06-29,SO-10467,CT-1004,RL-KPT,FS-2001,BX,1,28.37,20.60,0.00,0.00
INV-50452,3,2026-06-29,SO-10467,CT-1004,RL-KPT,PT-5002,EA,1,31.15,23.70,0.00,0.00
INV-50452,4,2026-06-29,SO-10467,CT-1004,RL-KPT,TL-9002,EA,1,8.83,6.40,0.00,0.00
INV-50452,5,2026-06-29,SO-10467,CT-1004,RL-KPT,RF-4001,BNDL,2,38.31,27.90,0.00,0.00
INV-50453,1,2026-07-01,SO-10468,RT-2001,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50453,2,2026-07-01,SO-10468,RT-2001,RL-KPT,RF-4020,LF,5,2.35,1.69,0.00,1.15
INV-50453,3,2026-07-01,SO-10468,RT-2001,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50454,1,2026-06-30,SO-10469,RT-2001,RL-KPT,RM-1022,EA,2,8.95,6.45,0.00,1.75
INV-50454,2,2026-06-30,SO-10469,RT-2001,RL-KPT,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50454,3,2026-06-30,SO-10469,RT-2001,RL-KPT,PT-5010,EA,2,12.60,9.05,0.00,2.46
INV-50454,4,2026-06-30,SO-10469,RT-2001,RL-KPT,RM-1022,EA,1,8.95,6.45,0.00,0.87
INV-50454,5,2026-06-30,SO-10469,RT-2001,RL-KPT,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50455,1,2026-06-28,SO-10470,RT-2001,RL-KPT,RM-1011,EA,3,24.90,17.95,0.00,7.28
INV-50455,2,2026-06-28,SO-10470,RT-2001,RL-KPT,DW-6010,EA,1,312.00,224.60,0.00,30.42
INV-50455,3,2026-06-28,SO-10470,RT-2001,RL-KPT,CM-3001,BG,2,6.85,4.95,0.00,1.34
INV-50456,1,2026-07-01,SO-10471,RT-2002,RL-BRI,RM-1002,EA,5,6.85,4.95,0.00,3.34
INV-50456,2,2026-07-01,SO-10471,RT-2002,RL-BRI,RM-1001,EA,16,3.98,2.86,0.00,6.21
INV-50456,3,2026-07-01,SO-10471,RT-2002,RL-BRI,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50456,4,2026-07-01,SO-10471,RT-2002,RL-BRI,RM-1003,EA,1,11.40,8.25,0.00,1.11
INV-50457,1,2026-06-30,SO-10472,CT-1005,RL-BRI,SX-7010,EA,1,14.67,10.65,0.00,0.00
INV-50458,1,2026-06-30,SO-10473,CT-1006,RL-JCB,RF-4020,LF,3,2.17,1.69,0.00,0.00
INV-50458,2,2026-06-30,SO-10473,CT-1006,RL-JCB,RM-1020,EA,1,5.25,4.05,0.00,0.00
INV-50459,1,2026-06-30,SO-10474,BL-3001,RL-JCB,PT-5011,BG,1,16.03,13.25,0.00,0.00
INV-50460,1,2026-07-02,SO-10475,CT-1002,RL-BRI,TL-9002,EA,3,8.66,6.40,0.00,0.00
INV-50460,2,2026-07-02,SO-10475,CT-1002,RL-BRI,CM-3010,BG,1,12.53,9.30,0.00,0.00
INV-50460,3,2026-07-02,SO-10475,CT-1002,RL-BRI,PT-5002,EA,1,31.78,23.70,0.00,0.00
INV-50460,4,2026-07-02,SO-10475,CT-1002,RL-BRI,CM-3002,BG,3,5.13,3.90,0.00,0.00
INV-50461,1,2026-07-02,SO-10476,CT-1004,RL-BRI,RF-4020,LF,4,2.22,1.69,0.00,0.00
INV-50461,2,2026-07-02,SO-10476,CT-1004,RL-BRI,FS-2002,BX,1,29.90,23.60,0.00,0.00
INV-50461,3,2026-07-02,SO-10476,CT-1004,RL-BRI,PT-5010,EA,2,12.12,9.05,0.00,0.00
INV-50461,4,2026-07-02,SO-10476,CT-1004,RL-BRI,CM-3001,BG,4,6.36,4.95,0.00,0.00
INV-50462,1,2026-07-07,SO-10477,CT-1003,RL-KPT,FS-2011,EA,1,46.22,34.90,0.00,0.00
INV-50462,2,2026-07-07,SO-10477,CT-1003,RL-KPT,PT-5002,EA,1,29.89,23.70,0.00,0.00
INV-50462,3,2026-07-07,SO-10477,CT-1003,RL-KPT,DW-6010,EA,1,294.24,224.60,0.00,0.00
INV-50462,4,2026-07-07,SO-10477,CT-1003,RL-KPT,PT-5001,EA,1,40.71,32.20,0.00,0.00
INV-50463,1,2026-07-04,SO-10478,CT-1007,RL-KPT,TL-9002,EA,1,8.05,6.40,0.00,0.00
INV-50463,2,2026-07-04,SO-10478,CT-1007,RL-KPT,CM-3020,EA,2,12.90,10.25,0.00,0.00
INV-50463,3,2026-07-04,SO-10478,CT-1007,RL-KPT,RM-1003,EA,2,10.87,8.25,0.00,0.00
INV-50464,1,2026-07-04,SO-10479,CT-1005,RL-BRI,FS-2010,EA,9,1.72,1.33,0.00,0.00
INV-50464,2,2026-07-04,SO-10479,CT-1005,RL-BRI,RF-4010,RL,2,28.41,21.50,0.00,0.00
INV-50464,3,2026-07-04,SO-10479,CT-1005,RL-BRI,TL-9001,EA,3,6.05,4.50,0.00,0.00
INV-50464,4,2026-07-04,SO-10479,CT-1005,RL-BRI,FS-2010,EA,3,1.83,1.33,0.00,0.00
INV-50465,1,2026-07-03,SO-10481,CT-1002,RL-BRI,RM-1021,EA,1,36.32,28.10,0.00,0.00
INV-50465,2,2026-07-03,SO-10481,CT-1002,RL-BRI,TL-9002,EA,2,8.24,6.40,0.00,0.00
INV-50465,3,2026-07-03,SO-10481,CT-1002,RL-BRI,TL-9002,EA,1,8.75,6.40,0.00,0.00
INV-50466,1,2026-07-03,SO-10482,CT-1006,RL-JCB,DW-6002,EA,1,264.19,208.10,0.00,0.00
INV-50466,2,2026-07-03,SO-10482,CT-1006,RL-JCB,TL-9002,EA,1,8.63,6.40,0.00,0.00
INV-50466,3,2026-07-03,SO-10482,CT-1006,RL-JCB,DW-6010,EA,1,286.85,224.60,0.00,0.00
INV-50467,1,2026-07-04,SO-10483,CT-1007,RL-KPT,PT-5002,EA,1,30.98,23.70,0.00,0.00
INV-50467,2,2026-07-04,SO-10483,CT-1007,RL-KPT,RF-4002,BNDL,1,48.87,37.65,0.00,0.00
INV-50467,3,2026-07-04,SO-10483,CT-1007,RL-KPT,RM-1022,EA,2,8.92,6.45,0.00,0.00
INV-50467,4,2026-07-04,SO-10483,CT-1007,RL-KPT,PT-5002,EA,1,31.25,23.70,0.00,0.00
INV-50467,5,2026-07-04,SO-10483,CT-1007,RL-KPT,FS-2002,BX,1,32.64,23.60,0.00,0.00
INV-50468,1,2026-07-03,SO-10484,BL-3002,RL-KPT,CM-3002,BG,1,4.67,3.90,0.00,0.00
INV-50468,2,2026-07-03,SO-10484,BL-3002,RL-KPT,RF-4011,RL,1,101.48,78.85,0.00,0.00
INV-50468,3,2026-07-03,SO-10484,BL-3002,RL-KPT,RM-1010,EA,2,16.55,13.50,0.00,0.00
INV-50468,4,2026-07-03,SO-10484,BL-3002,RL-KPT,FS-2002,BX,2,28.54,23.60,0.00,0.00
INV-50469,1,2026-07-08,SO-10485,RT-2001,RL-BRI,RM-1021,EA,1,38.90,28.10,0.00,3.79
INV-50469,2,2026-07-08,SO-10485,RT-2001,RL-BRI,RF-4011,RL,1,109.50,78.85,0.00,10.68
INV-50469,3,2026-07-08,SO-10485,RT-2001,RL-BRI,RF-4020,LF,7,2.35,1.69,0.00,1.60
INV-50469,4,2026-07-08,SO-10485,RT-2001,RL-BRI,CM-3001,BG,4,6.85,4.95,0.00,2.67
INV-50470,1,2026-07-08,SO-10486,RT-2002,RL-BRI,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50470,2,2026-07-08,SO-10486,RT-2002,RL-BRI,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50470,3,2026-07-08,SO-10486,RT-2002,RL-BRI,DW-6002,EA,1,289.00,208.10,0.00,28.18
INV-50470,4,2026-07-08,SO-10486,RT-2002,RL-BRI,RM-1002,EA,10,6.85,4.95,0.00,6.68
INV-50471,1,2026-07-11,SO-10487,RT-2003,RL-JCB,FS-2001,BX,1,28.50,20.60,0.00,2.78
INV-50471,2,2026-07-11,SO-10487,RT-2003,RL-JCB,SX-7010,EA,1,14.80,10.65,0.00,1.44
INV-50471,3,2026-07-11,SO-10487,RT-2003,RL-JCB,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50471,4,2026-07-11,SO-10487,RT-2003,RL-JCB,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50471,5,2026-07-11,SO-10487,RT-2003,RL-JCB,TL-9001,EA,2,6.25,4.50,0.00,1.22
INV-50472,1,2026-07-10,SO-10488,BL-3002,RL-KPT,FS-2002,BX,1,30.76,23.60,0.00,0.00
INV-50472,2,2026-07-10,SO-10488,BL-3002,RL-KPT,RM-1001,EA,10,3.49,2.86,0.00,0.00
INV-50473,1,2026-07-07,SO-10489,CT-1002,RL-BRI,SX-7001,SQ,1,87.88,68.05,0.00,0.00
INV-50474,1,2026-07-11,SO-10490,CT-1003,RL-JCB,RM-1002,EA,2,6.62,4.95,0.00,0.00
INV-50474,2,2026-07-11,SO-10490,CT-1003,RL-JCB,FS-2010,EA,4,1.70,1.33,0.00,0.00
INV-50474,3,2026-07-11,SO-10490,CT-1003,RL-JCB,TL-9001,EA,1,6.22,4.50,0.00,0.00
INV-50474,4,2026-07-11,SO-10490,CT-1003,RL-JCB,TL-9002,EA,1,8.35,6.40,0.00,0.00
INV-50475,1,2026-07-13,SO-10491,CT-1002,RL-KPT,RM-1003,EA,2,10.97,8.25,0.00,0.00
INV-50476,1,2026-07-08,SO-10492,CT-1001,RL-JCB,PT-5002,EA,1,30.30,23.70,0.00,0.00
INV-50476,2,2026-07-08,SO-10492,CT-1001,RL-JCB,PT-5011,BG,1,16.84,13.25,0.00,0.00
INV-50476,3,2026-07-08,SO-10492,CT-1001,RL-JCB,PT-5001,EA,1,40.90,32.20,0.00,0.00
INV-50476,4,2026-07-08,SO-10492,CT-1001,RL-JCB,RF-4011,RL,1,103.85,78.85,0.00,0.00
INV-50477,1,2026-07-12,SO-10493,BL-3002,RL-KPT,FS-2010,EA,3,1.66,1.33,0.00,0.00
INV-50477,2,2026-07-12,SO-10493,BL-3002,RL-KPT,TL-9001,EA,2,5.76,4.50,0.00,0.00
INV-50477,3,2026-07-12,SO-10493,BL-3002,RL-KPT,CM-3020,EA,1,13.09,10.25,0.00,0.00
INV-50478,1,2026-07-09,SO-10494,CT-1007,RL-KPT,SX-7001,SQ,1,92.99,68.05,0.00,0.00
INV-50479,1,2026-07-10,SO-10495,CT-1003,RL-BRI,TL-9002,EA,2,8.19,6.40,0.00,0.00
INV-50479,2,2026-07-10,SO-10495,CT-1003,RL-BRI,FS-2010,EA,6,1.81,1.33,0.00,0.00
INV-50480,1,2026-07-12,SO-10496,BL-3002,RL-BRI,RM-1011,EA,2,23.32,17.95,0.00,0.00
INV-50481,1,2026-07-11,SO-10497,BL-3001,RL-KPT,SX-7001,SQ,1,81.81,68.05,0.00,0.00
INV-50481,2,2026-07-11,SO-10497,BL-3001,RL-KPT,RM-1020,EA,1,4.86,4.05,0.00,0.00
INV-50481,3,2026-07-11,SO-10497,BL-3001,RL-KPT,TL-9002,EA,1,7.89,6.40,0.00,0.00
INV-50481,4,2026-07-11,SO-10497,BL-3001,RL-KPT,CM-3010,BG,1,11.95,9.30,0.00,0.00
INV-50482,1,2026-07-13,SO-10498,CT-1006,RL-BRI,RM-1010,EA,5,17.97,13.50,0.00,0.00
INV-50483,1,2026-07-11,SO-10499,CT-1005,RL-KPT,PT-5001,EA,2,44.21,32.20,0.00,0.00
INV-50483,2,2026-07-11,SO-10499,CT-1005,RL-KPT,CM-3020,EA,1,13.63,10.25,0.00,0.00
INV-50483,3,2026-07-11,SO-10499,CT-1005,RL-KPT,RM-1003,EA,1,10.73,8.25,0.00,0.00
INV-50483,4,2026-07-11,SO-10499,CT-1005,RL-KPT,RM-1020,EA,2,5.11,4.05,0.00,0.00
INV-50484,1,2026-07-13,SO-10500,CT-1001,RL-BRI,CM-3010,BG,1,12.66,9.30,0.00,0.00
INV-50484,2,2026-07-13,SO-10500,CT-1001,RL-BRI,PT-5011,BG,1,17.58,13.25,0.00,0.00
INV-50485,1,2026-07-12,SO-10501,RT-2002,RL-KPT,PT-5010,EA,1,12.60,9.05,0.00,1.23
INV-50485,2,2026-07-12,SO-10501,RT-2002,RL-KPT,RM-1010,EA,1,18.75,13.50,0.00,1.83
INV-50485,3,2026-07-12,SO-10501,RT-2002,RL-KPT,RM-1001,EA,4,3.98,2.86,0.00,1.55
INV-50485,4,2026-07-12,SO-10501,RT-2002,RL-KPT,RM-1003,EA,1,11.40,8.25,0.00,1.11
INV-50486,1,2026-07-14,SO-10502,RT-2001,RL-BRI,CM-3020,EA,1,14.25,10.25,0.00,1.39
INV-50486,2,2026-07-14,SO-10502,RT-2001,RL-BRI,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50486,3,2026-07-14,SO-10502,RT-2001,RL-BRI,RM-1011,EA,1,24.90,17.95,0.00,2.43
INV-50486,4,2026-07-14,SO-10502,RT-2001,RL-BRI,CM-3002,BG,1,5.40,3.90,0.00,0.53
INV-50487,1,2026-07-16,SO-10503,CT-1004,RL-KPT,RM-1021,EA,1,37.75,28.10,0.00,0.00
INV-50487,2,2026-07-16,SO-10503,CT-1004,RL-KPT,TL-9002,EA,1,8.13,6.40,0.00,0.00
INV-50487,3,2026-07-16,SO-10503,CT-1004,RL-KPT,CM-3010,BG,1,11.77,9.30,0.00,0.00
INV-50487,4,2026-07-16,SO-10503,CT-1004,RL-KPT,FS-2002,BX,1,30.92,23.60,0.00,0.00
INV-50487,5,2026-07-16,SO-10503,CT-1004,RL-KPT,SX-7010,EA,1,13.72,10.65,0.00,0.00
INV-50488,1,2026-07-14,SO-10504,BL-3002,RL-BRI,PT-5011,BG,1,16.38,13.25,0.00,0.00
INV-50488,2,2026-07-14,SO-10504,BL-3002,RL-BRI,DW-6010,EA,1,269.10,224.60,0.00,0.00
INV-50488,3,2026-07-14,SO-10504,BL-3002,RL-BRI,PT-5002,EA,1,30.28,23.70,0.00,0.00
INV-50489,1,2026-07-17,SO-10505,CT-1006,RL-JCB,RM-1010,EA,3,18.66,13.50,0.00,0.00
INV-50489,2,2026-07-17,SO-10505,CT-1006,RL-JCB,RF-4010,RL,1,28.30,21.50,0.00,0.00
INV-50490,1,2026-07-16,SO-10506,BL-3002,RL-JCB,RM-1001,EA,4,3.51,2.86,0.00,0.00
INV-50490,2,2026-07-16,SO-10506,BL-3002,RL-JCB,CM-3020,EA,1,12.91,10.25,0.00,0.00
INV-50490,3,2026-07-16,SO-10506,BL-3002,RL-JCB,RM-1003,EA,2,10.41,8.25,0.00,0.00
INV-50490,4,2026-07-16,SO-10506,BL-3002,RL-JCB,RM-1001,EA,3,3.53,2.86,0.00,0.00
INV-50491,1,2026-07-17,SO-10507,CT-1005,RL-JCB,CM-3002,BG,1,4.90,3.90,0.00,0.00
INV-50492,1,2026-07-17,SO-10508,BL-3002,RL-KPT,FS-2001,BX,1,26.50,20.60,0.00,0.00
INV-50492,2,2026-07-17,SO-10508,BL-3002,RL-KPT,RM-1010,EA,2,16.40,13.50,0.00,0.00
INV-50493,1,2026-07-17,SO-10509,BL-3001,RL-JCB,RF-4001,BNDL,1,35.96,27.90,0.00,0.00
INV-50493,2,2026-07-17,SO-10509,BL-3001,RL-JCB,RM-1003,EA,1,9.87,8.25,0.00,0.00
INV-50493,3,2026-07-17,SO-10509,BL-3001,RL-JCB,SX-7001,SQ,1,82.81,68.05,0.00,0.00
INV-50493,4,2026-07-17,SO-10509,BL-3001,RL-JCB,PT-5010,EA,1,10.91,9.05,0.00,0.00
INV-50493,5,2026-07-17,SO-10509,BL-3001,RL-JCB,DW-6010,EA,1,276.47,224.60,0.00,0.00
INV-50494,1,2026-07-16,SO-10510,CT-1006,RL-JCB,FS-2002,BX,1,32.12,23.60,0.00,0.00
INV-50494,2,2026-07-16,SO-10510,CT-1006,RL-JCB,PT-5002,EA,1,31.53,23.70,0.00,0.00
INV-50494,3,2026-07-16,SO-10510,CT-1006,RL-JCB,FS-2002,BX,1,29.73,23.60,0.00,0.00
INV-50495,1,2026-07-19,SO-10511,CT-1002,RL-JCB,RM-1022,EA,3,8.10,6.45,0.00,0.00
INV-50495,2,2026-07-19,SO-10511,CT-1002,RL-JCB,TL-9001,EA,2,5.82,4.50,0.00,0.00
INV-50495,3,2026-07-19,SO-10511,CT-1002,RL-JCB,CM-3001,BG,4,6.33,4.95,0.00,0.00
INV-50495,4,2026-07-19,SO-10511,CT-1002,RL-JCB,CM-3020,EA,1,13.15,10.25,0.00,0.00
INV-50495,5,2026-07-19,SO-10511,CT-1002,RL-JCB,RF-4020,LF,4,2.17,1.69,0.00,0.00
INV-50496,1,2026-07-19,SO-10512,CT-1007,RL-BRI,SX-7001,SQ,1,92.87,68.05,0.00,0.00
INV-50496,2,2026-07-19,SO-10512,CT-1007,RL-BRI,FS-2001,BX,2,28.24,20.60,0.00,0.00
INV-50496,3,2026-07-19,SO-10512,CT-1007,RL-BRI,FS-2001,BX,2,26.62,20.60,0.00,0.00
INV-50496,4,2026-07-19,SO-10512,CT-1007,RL-BRI,RM-1022,EA,2,8.94,6.45,0.00,0.00
INV-50496,5,2026-07-19,SO-10512,CT-1007,RL-BRI,TL-9002,EA,2,8.81,6.40,0.00,0.00
INV-50497,1,2026-07-17,SO-10513,CT-1001,RL-BRI,RM-1003,EA,2,10.34,8.25,0.00,0.00
INV-50497,2,2026-07-17,SO-10513,CT-1001,RL-BRI,PT-5011,BG,1,17.30,13.25,0.00,0.00
INV-50497,3,2026-07-17,SO-10513,CT-1001,RL-BRI,CM-3020,EA,2,14.10,10.25,0.00,0.00
INV-50497,4,2026-07-17,SO-10513,CT-1001,RL-BRI,PT-5001,EA,2,44.72,32.20,0.00,0.00
INV-50497,5,2026-07-17,SO-10513,CT-1001,RL-BRI,RM-1003,EA,1,11.34,8.25,0.00,0.00
INV-50498,1,2026-07-17,SO-10514,CT-1007,RL-KPT,RM-1001,EA,8,3.84,2.86,0.00,0.00
INV-50498,2,2026-07-17,SO-10514,CT-1007,RL-KPT,PT-5011,BG,1,17.89,13.25,0.00,0.00
INV-50498,3,2026-07-17,SO-10514,CT-1007,RL-KPT,RF-4002,BNDL,1,48.63,37.65,0.00,0.00
INV-50498,4,2026-07-17,SO-10514,CT-1007,RL-KPT,PT-5001,EA,1,42.63,32.20,0.00,0.00
INV-50499,1,2026-07-22,SO-10515,BL-3001,RL-JCB,DW-6010,EA,1,283.68,224.60,0.00,0.00
INV-50499,2,2026-07-22,SO-10515,BL-3001,RL-JCB,RM-1021,EA,1,34.35,28.10,0.00,0.00
INV-50499,3,2026-07-22,SO-10515,BL-3001,RL-JCB,TL-9002,EA,1,7.86,6.40,0.00,0.00
INV-50500,1,2026-07-25,SO-10516,BL-3002,RL-KPT,CM-3001,BG,1,5.91,4.95,0.00,0.00
INV-50500,2,2026-07-25,SO-10516,BL-3002,RL-KPT,CM-3002,BG,1,4.83,3.90,0.00,0.00
INV-50500,3,2026-07-25,SO-10516,BL-3002,RL-KPT,SX-7001,SQ,1,83.50,68.05,0.00,0.00
INV-50501,1,2026-07-19,SO-10517,CT-1002,RL-KPT,RF-4002,BNDL,1,48.92,37.65,0.00,0.00
INV-50501,2,2026-07-19,SO-10517,CT-1002,RL-KPT,RM-1020,EA,1,5.08,4.05,0.00,0.00
INV-50501,3,2026-07-19,SO-10517,CT-1002,RL-KPT,FS-2010,EA,3,1.78,1.33,0.00,0.00
INV-50501,4,2026-07-19,SO-10517,CT-1002,RL-KPT,RM-1011,EA,2,24.71,17.95,0.00,0.00
INV-50502,1,2026-07-18,SO-10518,CT-1007,RL-BRI,RM-1001,EA,7,3.93,2.86,0.00,0.00
INV-50502,2,2026-07-18,SO-10518,CT-1007,RL-BRI,CM-3010,BG,1,11.81,9.30,0.00,0.00
INV-50502,3,2026-07-18,SO-10518,CT-1007,RL-BRI,FS-2011,EA,1,44.61,34.90,0.00,0.00
INV-50502,4,2026-07-18,SO-10518,CT-1007,RL-BRI,RM-1020,EA,3,5.46,4.05,0.00,0.00
INV-50502,5,2026-07-18,SO-10518,CT-1007,RL-BRI,RM-1001,EA,9,3.83,2.86,0.00,0.00
INV-50503,1,2026-07-20,SO-10519,RT-2003,RL-BRI,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50503,2,2026-07-20,SO-10519,RT-2003,RL-BRI,TL-9002,EA,3,8.90,6.40,0.00,2.60
INV-50503,3,2026-07-20,SO-10519,RT-2003,RL-BRI,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50503,4,2026-07-20,SO-10519,RT-2003,RL-BRI,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50503,5,2026-07-20,SO-10519,RT-2003,RL-BRI,RF-4010,RL,1,29.90,21.50,0.00,2.92
INV-50504,1,2026-07-22,SO-10520,RT-2002,RL-BRI,TL-9001,EA,4,6.25,4.50,0.00,2.44
INV-50504,2,2026-07-22,SO-10520,RT-2002,RL-BRI,DW-6002,EA,1,289.00,208.10,0.00,28.18
INV-50504,3,2026-07-22,SO-10520,RT-2002,RL-BRI,CM-3002,BG,4,5.40,3.90,0.00,2.11
INV-50505,1,2026-07-22,SO-10521,RT-2002,RL-BRI,RM-1010,EA,3,18.75,13.50,0.00,5.48
INV-50505,2,2026-07-22,SO-10521,RT-2002,RL-BRI,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50505,3,2026-07-22,SO-10521,RT-2002,RL-BRI,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50505,4,2026-07-22,SO-10521,RT-2002,RL-BRI,CM-3002,BG,3,5.40,3.90,0.00,1.58
INV-50506,1,2026-07-23,SO-10522,BL-3002,RL-BRI,PT-5002,EA,1,30.02,23.70,0.00,0.00
INV-50507,1,2026-07-23,SO-10523,BL-3001,RL-BRI,PT-5010,EA,2,11.58,9.05,0.00,0.00
INV-50507,2,2026-07-23,SO-10523,BL-3001,RL-BRI,RM-1001,EA,4,3.46,2.86,0.00,0.00
INV-50507,3,2026-07-23,SO-10523,BL-3001,RL-BRI,DW-6001,EA,1,76.71,64.10,0.00,0.00
INV-50507,4,2026-07-23,SO-10523,BL-3001,RL-BRI,CM-3020,EA,1,13.18,10.25,0.00,0.00
INV-50507,5,2026-07-23,SO-10523,BL-3001,RL-BRI,PT-5011,BG,1,16.91,13.25,0.00,0.00
INV-50508,1,2026-07-27,SO-10524,CT-1005,RL-JCB,FS-2002,BX,1,30.76,23.60,0.00,0.00
INV-50508,2,2026-07-27,SO-10524,CT-1005,RL-JCB,RF-4011,RL,1,106.69,78.85,0.00,0.00
INV-50508,3,2026-07-27,SO-10524,CT-1005,RL-JCB,RF-4011,RL,1,101.44,78.85,0.00,0.00
INV-50508,4,2026-07-27,SO-10524,CT-1005,RL-JCB,TL-9001,EA,1,5.76,4.50,0.00,0.00
INV-50508,5,2026-07-27,SO-10524,CT-1005,RL-JCB,DW-6002,EA,1,286.33,208.10,0.00,0.00
INV-50509,1,2026-07-21,SO-10525,BL-3001,RL-KPT,RM-1002,EA,4,6.09,4.95,0.00,0.00
INV-50509,2,2026-07-21,SO-10525,BL-3001,RL-KPT,RM-1021,EA,1,35.97,28.10,0.00,0.00
INV-50509,3,2026-07-21,SO-10525,BL-3001,RL-KPT,RM-1020,EA,1,5.20,4.05,0.00,0.00
INV-50509,4,2026-07-21,SO-10525,BL-3001,RL-KPT,TL-9002,EA,2,7.94,6.40,0.00,0.00
INV-50510,1,2026-07-24,SO-10526,BL-3001,RL-KPT,RM-1003,EA,1,10.17,8.25,0.00,0.00
INV-50510,2,2026-07-24,SO-10526,BL-3001,RL-KPT,RM-1001,EA,5,3.60,2.86,0.00,0.00
INV-50510,3,2026-07-24,SO-10526,BL-3001,RL-KPT,TL-9002,EA,1,8.12,6.40,0.00,0.00
INV-50510,4,2026-07-24,SO-10526,BL-3001,RL-KPT,RF-4020,LF,3,2.13,1.69,0.00,0.00
INV-50511,1,2026-07-23,SO-10527,CT-1002,RL-JCB,RM-1022,EA,1,8.92,6.45,0.00,0.00
INV-50512,1,2026-07-25,SO-10528,CT-1001,RL-JCB,RF-4010,RL,1,29.06,21.50,0.00,0.00
INV-50512,2,2026-07-25,SO-10528,CT-1001,RL-JCB,RF-4002,BNDL,1,49.01,37.65,0.00,0.00
INV-50512,3,2026-07-25,SO-10528,CT-1001,RL-JCB,FS-2010,EA,2,1.70,1.33,0.00,0.00
INV-50512,4,2026-07-25,SO-10528,CT-1001,RL-JCB,PT-5010,EA,2,11.92,9.05,0.00,0.00
INV-50512,5,2026-07-25,SO-10528,CT-1001,RL-JCB,PT-5001,EA,1,44.09,32.20,0.00,0.00
INV-50513,1,2026-07-23,SO-10529,CT-1003,RL-KPT,RM-1001,EA,6,3.86,2.86,0.00,0.00
INV-50513,2,2026-07-23,SO-10529,CT-1003,RL-KPT,SX-7010,EA,1,13.55,10.65,0.00,0.00
INV-50513,3,2026-07-23,SO-10529,CT-1003,RL-KPT,PT-5002,EA,1,30.74,23.70,0.00,0.00
INV-50514,1,2026-07-26,SO-10530,CT-1001,RL-JCB,CM-3001,BG,1,6.67,4.95,0.00,0.00
INV-50514,2,2026-07-26,SO-10530,CT-1001,RL-JCB,RF-4002,BNDL,1,47.73,37.65,0.00,0.00
INV-50514,3,2026-07-26,SO-10530,CT-1001,RL-JCB,PT-5011,BG,1,17.65,13.25,0.00,0.00
INV-50514,4,2026-07-26,SO-10530,CT-1001,RL-JCB,RF-4002,BNDL,1,50.29,37.65,0.00,0.00
INV-50515,1,2026-07-25,SO-10531,CT-1004,RL-BRI,RM-1001,EA,8,3.60,2.86,0.00,0.00
INV-50516,1,2026-07-24,SO-10532,BL-3001,RL-JCB,DW-6001,EA,1,79.92,64.10,0.00,0.00
INV-50516,2,2026-07-24,SO-10532,BL-3001,RL-JCB,RF-4011,RL,1,94.86,78.85,0.00,0.00
INV-50516,3,2026-07-24,SO-10532,BL-3001,RL-JCB,CM-3002,BG,2,5.00,3.90,0.00,0.00
INV-50516,4,2026-07-24,SO-10532,BL-3001,RL-JCB,FS-2002,BX,1,29.45,23.60,0.00,0.00
INV-50517,1,2026-07-27,SO-10533,CT-1005,RL-KPT,PT-5002,EA,1,31.45,23.70,0.00,0.00
INV-50517,2,2026-07-27,SO-10533,CT-1005,RL-KPT,CM-3001,BG,3,6.68,4.95,0.00,0.00
INV-50517,3,2026-07-27,SO-10533,CT-1005,RL-KPT,RM-1001,EA,4,3.66,2.86,0.00,0.00
INV-50518,1,2026-07-25,SO-10534,CT-1005,RL-BRI,TL-9001,EA,2,6.07,4.50,0.00,0.00
INV-50518,2,2026-07-25,SO-10534,CT-1005,RL-BRI,RF-4002,BNDL,1,51.38,37.65,0.00,0.00
INV-50518,3,2026-07-25,SO-10534,CT-1005,RL-BRI,TL-9001,EA,4,5.93,4.50,0.00,0.00
INV-50518,4,2026-07-25,SO-10534,CT-1005,RL-BRI,TL-9001,EA,3,5.97,4.50,0.00,0.00
